lamb, beta, k, delta, p, c, K
-1.177275182500037820e+00,-4.924995034056396825e+00,2.985269461338557306e+00,2.130789276150340861e+00,1.276643427693702648e+00,7.577082374462663639e-01,4.502249959989419207e+06
-1.185669345803255448e+00,-4.879744509923221507e+00,3.291911016609467389e+00,1.867466875899254752e+00,9.977625030986099208e-01,7.909062565309212811e-01,4.502249959989419207e+06
-1.342413424492338692e+00,-4.830992870844839970e+00,2.989180569733955295e+00,2.036816609783259402e+00,1.151703688086450406e+00,8.704546761233906693e-01,4.502249959989419207e+06
-1.300307996336093064e+00,-4.776672911075965366e+00,3.004968309557505268e+00,1.933336305670246613e+00,1.062799185353462850e+00,9.383542593836800005e-01,4.502249959989419207e+06
-1.250407795677748179e+00,-4.817107774565855927e+00,3.272345380416210592e+00,1.816093722592150073e+00,9.936278312874049501e-01,9.367836524521481190e-01,4.502249959989419207e+06
-1.086612804416529077e+00,-4.790206602387753421e+00,3.327810832135332131e+00,1.757082459493647164e+00,7.732442946011968132e-01,7.512469154456931086e-01,4.502249959989419207e+06
-1.082941789624051632e+00,-4.760083155414712053e+00,3.339603335819225194e+00,1.781701400926868795e+00,7.583548313351405890e-01,7.341914138474197049e-01,4.502249959989419207e+06
-1.082941789624051632e+00,-4.760083155414712053e+00,3.339603335819225194e+00,1.781701400926868795e+00,7.583548313351405890e-01,7.341914138474197049e-01,4.502249959989419207e+06
-1.065119746545869717e+00,-5.026164004367729810e+00,3.437472386606315933e+00,1.659238140499135650e+00,9.500466451007414381e-01,7.638371004606892001e-01,4.502249959989419207e+06
-1.062663410771376160e+00,-5.008978963727847677e+00,3.464805310531602345e+00,1.711465368374504248e+00,9.483356599865117031e-01,7.253815519845220328e-01,4.502249959989419207e+06
-1.098143464989773666e+00,-4.585170844552495240e+00,3.461096484500128856e+00,1.618915506851258623e+00,4.225333417376656575e-01,7.106676903758876174e-01,4.502249959989419207e+06
-1.023179782526621784e+00,-4.766344662222067541e+00,3.511958253696309207e+00,1.596414448617335946e+00,5.340100170321481210e-01,6.290874963977399759e-01,4.502249959989419207e+06
-1.090433636314195098e+00,-4.722542771280758167e+00,3.713073211210650371e+00,1.752720979788904510e+00,6.391499013751751335e-01,6.892124337279557089e-01,4.502249959989419207e+06
-1.124708931325343553e+00,-4.881176006969878856e+00,3.455301278802713316e+00,1.558442304200837070e+00,7.135929598983103972e-01,7.984448857061421378e-01,4.502249959989419207e+06
-1.288321238620859788e+00,-5.183763627200081103e+00,3.125436650722430265e+00,1.593429845715645055e+00,1.151281542689178705e+00,9.275966488282127997e-01,4.502249959989419207e+06
-1.258508781088836237e+00,-5.037949579862969429e+00,3.033919682719055100e+00,1.726835379479092047e+00,1.093453778364777085e+00,8.739251937227356937e-01,4.502249959989419207e+06
-1.256479634243502064e+00,-5.034993057063553046e+00,3.034518523398313850e+00,1.721553067116359248e+00,1.083872359062486357e+00,8.714777840077247983e-01,4.502249959989419207e+06
-1.209313709774473056e+00,-4.672011789145594562e+00,2.829551840481337344e+00,2.145112530768602088e+00,1.005997969501245315e+00,7.058551306277366377e-01,4.502249959989419207e+06
