lamb, beta, k, delta, p, c, K
7.817013867308563180e-01,-4.365503199387081423e+00,2.969464305346082966e+00,1.490541378476466949e+00,1.218961342999609343e+00,1.587197194466298367e+00,5.972735535321577452e+06
7.021469372676801823e-01,-4.405586350417277863e+00,2.959563931555312166e+00,1.548784459976450645e+00,1.235606714488864499e+00,1.502623586481936835e+00,5.972735535321577452e+06
-4.063822759448743049e-02,-4.789494099904683111e+00,1.849422739380667036e+00,1.744991696101400258e+00,1.217525769378196676e+00,8.336671481069615197e-01,5.972735535321577452e+06
-1.418165066497528159e-01,-5.092142671297595236e+00,1.810401407373374738e+00,1.808661330436401204e+00,1.485929810890800784e+00,7.026531187315225857e-01,5.972735535321577452e+06
2.596806449707234066e-02,-5.067234999610407797e+00,1.706935601814411507e+00,1.768336427565754487e+00,1.532447412310251611e+00,9.082824418945170120e-01,5.972735535321577452e+06
3.179587724257477710e-01,-4.802208355474025581e+00,1.717736365531086440e+00,1.635487766183387759e+00,1.077315011946665901e+00,7.313200740995098315e-01,5.972735535321577452e+06
2.149212376737474894e-01,-5.134627243756511916e+00,1.776673421195123836e+00,1.686289635442836943e+00,1.430095980192727545e+00,6.185218419688852665e-01,5.972735535321577452e+06
2.983565537641902354e-01,-5.354063806684565385e+00,1.929244724370219322e+00,1.366577036228199926e+00,1.984793893193630865e+00,1.502118090679295248e+00,5.972735535321577452e+06
3.004196898039738217e-01,-5.507644516181909644e+00,1.909910602542359337e+00,1.233406260480159888e+00,2.220687621402886336e+00,1.755339139701174833e+00,5.972735535321577452e+06
3.241559270392897485e-01,-5.514988816147822881e+00,1.743693803841083412e+00,1.237677100541650477e+00,1.588099701554612331e+00,1.006431531015349101e+00,5.972735535321577452e+06
3.793667650298494509e-01,-5.351277884541895347e+00,1.710703508409956664e+00,1.384085381405521176e+00,1.578631177547376252e+00,1.007410855340359568e+00,5.972735535321577452e+06
2.948290680239504802e-01,-5.794936966813427404e+00,1.922897333613224236e+00,8.659370646088135892e-01,2.254980566836384259e+00,1.639226729749843070e+00,5.972735535321577452e+06
2.579386704740158631e-01,-5.453107251562081537e+00,2.018435782662215239e+00,1.136436351025388536e+00,1.833455400760545917e+00,1.364506611123081248e+00,5.972735535321577452e+06
2.579386704740158631e-01,-5.453107251562081537e+00,2.018435782662215239e+00,1.136436351025388536e+00,1.833455400760545917e+00,1.364506611123081248e+00,5.972735535321577452e+06
1.639492258635424360e-01,-5.432189110119916009e+00,2.047304226966840446e+00,1.196289255332099621e+00,1.754283630825969720e+00,1.220162008867667236e+00,5.972735535321577452e+06
1.665887526691246512e-01,-5.436024548567814918e+00,2.042668754161393707e+00,1.187204359033567247e+00,1.758718000257972758e+00,1.241707042087798474e+00,5.972735535321577452e+06
1.665887526691246512e-01,-5.436024548567814918e+00,2.042668754161393707e+00,1.187204359033567247e+00,1.758718000257972758e+00,1.241707042087798474e+00,5.972735535321577452e+06
2.060101148089071854e-01,-5.207000329736948707e+00,2.050858118893748916e+00,1.321543491654108671e+00,1.580923537627606734e+00,1.166202308419003852e+00,5.972735535321577452e+06
2.225345612019394848e-01,-5.222268867979407148e+00,2.155786283040410645e+00,1.152868427737224311e+00,1.523852203479144185e+00,1.326050714867147873e+00,5.972735535321577452e+06
6.160757263822934648e-01,-5.168375602812409930e+00,1.860398162223607432e+00,8.297363223543618993e-01,1.773484441579452620e+00,1.910943303083510791e+00,5.972735535321577452e+06
6.160757263822934648e-01,-5.168375602812409930e+00,1.860398162223607432e+00,8.297363223543618993e-01,1.773484441579452620e+00,1.910943303083510791e+00,5.972735535321577452e+06
6.105104087118393696e-01,-4.908013327485932109e+00,1.862290743828580952e+00,1.245162000501432775e+00,1.460700394075515884e+00,1.354991468847047908e+00,5.972735535321577452e+06
6.493229932306145979e-01,-4.910345604659711150e+00,1.854467584041509243e+00,1.262589194300918205e+00,1.558061217876782756e+00,1.429781082764473910e+00,5.972735535321577452e+06
6.493229932306145979e-01,-4.910345604659711150e+00,1.854467584041509243e+00,1.262589194300918205e+00,1.558061217876782756e+00,1.429781082764473910e+00,5.972735535321577452e+06
6.202527385187673881e-01,-5.279000521412688052e+00,1.846698931020324563e+00,1.073429462376426002e+00,1.917203006744943927e+00,1.584196366859838445e+00,5.972735535321577452e+06
6.202527385187673881e-01,-5.279000521412688052e+00,1.846698931020324563e+00,1.073429462376426002e+00,1.917203006744943927e+00,1.584196366859838445e+00,5.972735535321577452e+06
6.202527385187673881e-01,-5.279000521412688052e+00,1.846698931020324563e+00,1.073429462376426002e+00,1.917203006744943927e+00,1.584196366859838445e+00,5.972735535321577452e+06
6.202527385187673881e-01,-5.279000521412688052e+00,1.846698931020324563e+00,1.073429462376426002e+00,1.917203006744943927e+00,1.584196366859838445e+00,5.972735535321577452e+06
6.202527385187673881e-01,-5.279000521412688052e+00,1.846698931020324563e+00,1.073429462376426002e+00,1.917203006744943927e+00,1.584196366859838445e+00,5.972735535321577452e+06
6.202527385187673881e-01,-5.279000521412688052e+00,1.846698931020324563e+00,1.073429462376426002e+00,1.917203006744943927e+00,1.584196366859838445e+00,5.972735535321577452e+06
6.158723707048509022e-01,-5.305955859389431595e+00,1.890916520698241232e+00,1.071650620048254510e+00,1.951635466579371148e+00,1.596900370397517754e+00,5.972735535321577452e+06
5.133394278848706360e-01,-5.334379353797700674e+00,1.903206977738921335e+00,1.221591747749091406e+00,1.611906528064088517e+00,1.084703520132439536e+00,5.972735535321577452e+06
5.133394278848706360e-01,-5.334379353797700674e+00,1.903206977738921335e+00,1.221591747749091406e+00,1.611906528064088517e+00,1.084703520132439536e+00,5.972735535321577452e+06
5.133394278848706360e-01,-5.334379353797700674e+00,1.903206977738921335e+00,1.221591747749091406e+00,1.611906528064088517e+00,1.084703520132439536e+00,5.972735535321577452e+06
5.133394278848706360e-01,-5.334379353797700674e+00,1.903206977738921335e+00,1.221591747749091406e+00,1.611906528064088517e+00,1.084703520132439536e+00,5.972735535321577452e+06
5.133394278848706360e-01,-5.334379353797700674e+00,1.903206977738921335e+00,1.221591747749091406e+00,1.611906528064088517e+00,1.084703520132439536e+00,5.972735535321577452e+06
5.133394278848706360e-01,-5.334379353797700674e+00,1.903206977738921335e+00,1.221591747749091406e+00,1.611906528064088517e+00,1.084703520132439536e+00,5.972735535321577452e+06
5.487109536681054056e-01,-5.386875403765216674e+00,1.898372895031192442e+00,1.132304383401328662e+00,1.659449104833314426e+00,1.165114294848827559e+00,5.972735535321577452e+06
5.487109536681054056e-01,-5.386875403765216674e+00,1.898372895031192442e+00,1.132304383401328662e+00,1.659449104833314426e+00,1.165114294848827559e+00,5.972735535321577452e+06
3.713106774475792848e-01,-5.211852291749269561e+00,1.637985885017306131e+00,1.150235528889887782e+00,1.452467346591175046e+00,1.270574261762627666e+00,5.972735535321577452e+06
4.012725511695789393e-01,-5.101346295995697666e+00,1.633330050385119137e+00,1.102590942459883205e+00,1.352367344876725941e+00,1.295302500771934984e+00,5.972735535321577452e+06
4.012725511695789393e-01,-5.101346295995697666e+00,1.633330050385119137e+00,1.102590942459883205e+00,1.352367344876725941e+00,1.295302500771934984e+00,5.972735535321577452e+06
4.012725511695789393e-01,-5.101346295995697666e+00,1.633330050385119137e+00,1.102590942459883205e+00,1.352367344876725941e+00,1.295302500771934984e+00,5.972735535321577452e+06
4.244797341713458794e-01,-5.014949623106438992e+00,1.629726130438672316e+00,1.065368782660523150e+00,1.274003553425415047e+00,1.314508275005643601e+00,5.972735535321577452e+06
4.244797341713458794e-01,-5.014949623106438992e+00,1.629726130438672316e+00,1.065368782660523150e+00,1.274003553425415047e+00,1.314508275005643601e+00,5.972735535321577452e+06
5.351155200859621930e-01,-4.723159767239561546e+00,1.327642458626848487e+00,8.712661887082390200e-01,7.849172728385518383e-01,1.280611000160759794e+00,5.972735535321577452e+06
5.598080856521332471e-01,-4.667230000540858015e+00,1.169628418265134417e+00,7.097082131414123030e-01,8.001105578634482018e-01,1.505759228731540000e+00,5.972735535321577452e+06
5.598080856521332471e-01,-4.667230000540858015e+00,1.169628418265134417e+00,7.097082131414123030e-01,8.001105578634482018e-01,1.505759228731540000e+00,5.972735535321577452e+06
5.090840397987291821e-01,-4.775117465257516791e+00,1.232590609796804682e+00,7.577846992756605005e-01,9.077892972702963359e-01,1.454456737217332485e+00,5.972735535321577452e+06
5.184730613466875804e-01,-4.722494833490592292e+00,1.255809302355779922e+00,8.431710453523191262e-01,8.307550391630109665e-01,1.321683781976552341e+00,5.972735535321577452e+06
5.184730613466875804e-01,-4.722494833490592292e+00,1.255809302355779922e+00,8.431710453523191262e-01,8.307550391630109665e-01,1.321683781976552341e+00,5.972735535321577452e+06
5.184730613466875804e-01,-4.722494833490592292e+00,1.255809302355779922e+00,8.431710453523191262e-01,8.307550391630109665e-01,1.321683781976552341e+00,5.972735535321577452e+06
6.206736447283924818e-01,-4.811791356096639660e+00,1.136699701490139880e+00,7.472207870541855979e-01,8.459183758417907484e-01,1.307087801669786442e+00,5.972735535321577452e+06
6.118825693005425226e-01,-4.831096792344951041e+00,1.152798542849311048e+00,6.989163581638584422e-01,1.000603815732250990e+00,1.461019736561733007e+00,5.972735535321577452e+06
6.431016258364997684e-01,-4.644948707962264223e+00,1.335198977425322120e+00,4.984368846202211767e-01,8.049389505122367394e-01,1.655103812582688683e+00,5.972735535321577452e+06
8.377824119156502825e-01,-4.591123157711105129e+00,1.291541949013800705e+00,4.753995357555095280e-01,8.582527663005572460e-01,1.786264996071403655e+00,5.972735535321577452e+06
8.377824119156502825e-01,-4.591123157711105129e+00,1.291541949013800705e+00,4.753995357555095280e-01,8.582527663005572460e-01,1.786264996071403655e+00,5.972735535321577452e+06
2.658978812475094600e-01,-4.652783576317464309e+00,1.249616958426081226e+00,6.846480367550906720e-01,8.127778334929891546e-01,1.532678038551129829e+00,5.972735535321577452e+06
2.658978812475094600e-01,-4.652783576317464309e+00,1.249616958426081226e+00,6.846480367550906720e-01,8.127778334929891546e-01,1.532678038551129829e+00,5.972735535321577452e+06
5.684225808717580097e-02,-4.956814561812960207e+00,9.586171531284686242e-01,1.904377945159922980e-01,8.673077408406235644e-01,1.810742705203601588e+00,5.972735535321577452e+06
-3.162607523090672501e-01,-5.747267520762854076e+00,6.278012702563822156e-01,1.064507024218824260e-01,1.391142163234517781e+00,1.752873710670495466e+00,5.972735535321577452e+06
-2.273591090775602952e-01,-5.526134896675374719e+00,7.461834979208775698e-01,1.766258670923118723e-01,1.267369706590513623e+00,1.728514161285990003e+00,5.972735535321577452e+06
-1.307965214311105351e-01,-5.525977454228721442e+00,6.258306130889095265e-01,1.371084113220657485e-01,1.449094671765822406e+00,1.943662088347976935e+00,5.972735535321577452e+06
-1.307965214311105351e-01,-5.525977454228721442e+00,6.258306130889095265e-01,1.371084113220657485e-01,1.449094671765822406e+00,1.943662088347976935e+00,5.972735535321577452e+06
-1.307965214311105351e-01,-5.525977454228721442e+00,6.258306130889095265e-01,1.371084113220657485e-01,1.449094671765822406e+00,1.943662088347976935e+00,5.972735535321577452e+06
